Chartmetric ID,Artista,País,Pronombres,Solista/Grupo,Etiquetas Asociadas,Géneros,Etapa de la carrera,Momentum Reciente,Seguidores en Spotify,Oyentes mensuales en Spotify,Tasa de conversión en Spotify,Alcance Spotify / Relación Seguidores,Popularidad en Spotify,Alcance de playlists en Spotify,Conteo de las playlists en Spotify
8498101,Julia Bengala,España,She/Her,Artistas solistas,"La Nueva Lengua, Distrokid",Others,Developing,Growth,,,,,,108,6
9746910,Her Anxiety,España,She/Her,,Art Gates Records,Others,Developing,Steady,,,,,,885,21
9756632,YVNA,España,She/Her,,Unknown Association,Classical,,,,,,,,,
8543632,Forajidos del sheriff,España,She/Her,Artistas solistas,Unknown Association,Others,,,,,,,,,
8546269,Corin For The Win,España,She/Her,,Unknown Association,Others,Developing,Steady,,,,,,46,10
8552227,Laraina,España,She/Her,Artistas solistas,Solfa Mendez,"Reggae, Dance, Electronic",Developing,Decline,,,,,,4924,27
8635220,Celia Sanz,España,She/Her,Artistas solistas,Pura Vida,Rock,Developing,Steady,,,,,,451237,7
9888317,Elvendream,España,She/Her,,Unknown Association,Others,Developing,Steady,,,,,,5,1
8229870,Nat,España,She/Her,Artistas solistas,Distrokid,Others,Developing,Steady,,,,,,3859,3
5713000,Casa Apapache,España,She/Her,Artistas solistas,Unknown Association,Others,,,,,,,,29,2
4841632,Pepajilla,España,She/Her,Artistas solistas,Unknown Association,"Pop, Electronic, Alternative",Developing,Steady,,,,,,7,1
6985695,Sara Díez,España,She/Her,Artistas solistas,Unknown Association,"Pop, Alternative, Singer/Songwriter",Developing,Growth,,,,,,222,5
4857427,Beso Rebelde,España,She/Her,Artistas solistas,Lovem & Killem,"Latin Dance, Latin Pop, Electronic, Latin",Developing,Decline,,,,,,7,1
4864000,Plastic Soul,España,She/Her,Artistas solistas,La Cupula Music,"Pop, Alternative, Indie Rock",Developing,Steady,,,,,,192,2
5904882,Alv_adina,España,She/Her,,Sabanita Records,"Dance, Electronic, Alternative",Developing,Decline,,,,,,412,12
4901008,Shady Bluejays,España,She/Her,Artistas solistas,Distrokid,"Singer/Songwriter, Folk",Developing,Steady,,,,,,,
4902072,Carmen Amat,España,She/Her,Artistas solistas,Unknown Association,"Children's Music, Alternative, Christian",Developing,Steady,,,,,,173,3
4902815,Nur,España,She/Her,Artistas solistas,ASG RECORDS,"Pop, Christian, Rock",Developing,Steady,,,,,,1850,12
4902871,Maria Lifri,España,She/Her,Artistas solistas,Unknown Association,"Pop, Hip-Hop/Rap, Electronic",Developing,Steady,,,,,,5,1
5952343,Dovana,España,She/Her,Artistas solistas,"Dovana, Distrokid","Pop, Electronic, New Age",Developing,Steady,,,,,,136915,33
4944131,Miriam Encinas Laffitte,España,She/Her,,Unknown Association,"New Age, Folk",Developing,Decline,,,,,,85,7
8391314,Larayf,España,She/Her,Artistas solistas,Unknown Association,Others,Developing,Steady,,,,,,,
7218796,Tvssy,España,She/Her,Artistas solistas,Unknown Association,"Reggae, Hip-Hop/Rap, Alternative",Developing,Growth,,,,,,12,3
5061497,Tirititando de Luisa,España,She/Her,Artistas solistas,Tirititando de Luisa,"Rock, Hip-Hop/Rap, Pop",Developing,Steady,,,,,,152,7
7256632,Elías Leceta,España,She/Her,Artistas solistas,Unknown Association,"Jazz, Pop, Singer/Songwriter",Developing,Steady,,,,,,9699,17
7264794,José Artiles,España,She/Her,Artistas solistas,INEXART,"Pop, Singer/Songwriter",Developing,Steady,,,,,,0,1
7256632,Elías Leceta,España,She/Her,Artistas solistas,Unknown Association,"Jazz, Pop, Singer/Songwriter",Developing,Steady,,,,,,9699,17
7264794,José Artiles,España,She/Her,Artistas solistas,INEXART,"Pop, Singer/Songwriter",Developing,Steady,,,,,,0,1
10125175,Ali Sabino,España,She/Her,,Distrokid,Others,Developing,Steady,,,,,,41,1
8699126,Sonsoles Dávila Alonso,España,She/Her,,Unknown Association,Others,Developing,Steady,,,,,,,
7894067,Judith Olmo,España,She/Her,,Unknown Association,"Soundtracks, Pop",,,,,,,,,
8985513,amelia ignacia,España,She/Her,,estudio 98,Others,Developing,Steady,,,,,,536,1
5465208,Juana Gaitán,España,She/Her,Artistas solistas,"Juana Gaitán, Ardilla Producciones","Jazz, Hip-Hop/Rap, Singer/Songwriter",Developing,Steady,,,,,,2258,12
5469209,SUZY,España,She/Her,Artistas solistas,Expresión Urbana,"Latin Hip-Hop/Rap, Latin",Developing,Steady,,,,,,141,4
5488430,Bella Rios,España,She/Her,Artistas solistas,Unknown Association,Jazz,Developing,Steady,,,,,,108,7
5509200,SUZ,España,She/Her,Artistas solistas,Unknown Association,"Pop, Electronic, Alternative",Developing,Steady,,,,,,2084,5
7814141,Adnana,España,She/Her,,Voices Media,"Dance, Pop",Developing,Decline,,,,,,346,2
6643338,Teresa Fontana,España,She/Her,Artistas solistas,Teresa Fontana,Pop,Developing,Steady,,,,,,25,3
6668177,Roma Música,España,She/Her,Artistas solistas,Roma Música,"Pop, Alternative, Indie Pop",Developing,Steady,,,,,,873,3
9978466,iresitja,España,She/Her,,Distrokid,Others,Developing,Decline,,,,,,35,7
9997806,laia carmona,España,She/Her,,Distrokid,Others,Developing,Steady,,,,,,2,1
10005148,Emilie Triot,España,She/Her,Artistas solistas,Triot Music LLC,Others,Developing,Steady,,,,,,15,5
9026485,Bruna Inzi,España,She/Her,,Vereda Records,Others,Developing,Growth,,,,,,3365,3
9036184,CATHIRA,España,She/Her,,Unknown Association,"Latin Pop, Latin Dance, Electronic, Latin",Developing,Steady,,,,,,88,4
10219617,Berta Clapés,España,She/Her,,Chili Red Records,Others,Developing,Steady,,,,,,534,3
10238357,Shannon Marie,España,She/Her,,Shannon Marie Records,Others,Developing,Steady,,,,,,157,5
8863536,Niki Cruz,España,She/Her,,Unknown Association,Others,Developing,Steady,,,,,,1,1
8924705,Susana Aguiló,España,She/Her,Artistas solistas,Unknown Association,Others,Developing,Steady,,,,,,,
9126105,Fia Jade,España,She/Her,,Unknown Association,Alternative Rock,Developing,Steady,,,,,,29,2
9411154,Kazumi Sakoda,España,She/Her,,Unknown Association,Others,Developing,Steady,,,,,,93,8
10360903,Valentina Colonna,España,She/Her,,Unknown Association,Classical,Developing,Steady,,,,,,22208,9
9394887,Natalia Labourdette,España,She/Her,,Unknown Association,"Classical, Vocal",Developing,Steady,,,,,,4,3
10475940,Perancha Domingo Gil,España,She/Her,,Janus Music & Sound,Classical,Developing,Decline,,,,,,8981,16
8161489,Sofía V,España,She/Her,Artistas solistas,Patate Coeur Records,"Pop, Alternative, Singer/Songwriter",Developing,Steady,,,,,,982,10
8304518,Koke,España,She/Her,Artistas solistas,Unknown Association,Others,Developing,Steady,,,,,,1531,13
4034674,Markia Sierra,España,She/Her,Artistas solistas,Unknown Association,Others,Developing,Steady,,,,,,,
489962,Kelly Slusher,España,She/Her,,Kelly Slusher,"Pop, Alternative, Indie Rock",Developing,Steady,,,,,,2687,35
4233267,Mariuca García-Lomas,España,She/Her,Artistas solistas,Tempel Arts,"Electronic, Soundtracks",Developing,Steady,,,,,,17893,30
3585352,Munly Hard,España,She/Her,Artistas solistas,Distrokid,"Dance, Electronic, Alternative",Developing,Steady,,,,,,4,2
992205,Lari Antunes,España,She/Her,Artistas solistas,Lari Antunes,"Reggae, Pop, Easy Listening",Developing,Steady,,,,,,1140,30
570915,Jessy,España,She/Her,Artistas solistas,Final Wave Music,"Pop, Electronic, Alternative",Developing,Decline,,,,,,4327,51
4502657,Carol Butrón,España,She/Her,Artistas solistas,Unknown Association,"Pop, Rock",Developing,Steady,,,,,,1667,2
3787781,Sofiya,España,She/Her,Artistas solistas,Unknown Association,"Pop, Dance, R&B/Soul",Developing,Growth,,,,,,2123,19
3789394,La Vieja,España,She/Her,Artistas solistas,Unknown Association,Rock,Developing,Steady,,,,,,71,1
1646364,Nahimé,España,She/Her,Artistas solistas,Unknown Association,Others,Developing,Steady,,,,,,,
1649138,María Paniura,España,She/Her,Artistas solistas,Unknown Association,Others,Developing,Steady,,,,,,4,1
4517544,Ofelia Nieto,España,She/Her,Artistas solistas,Unknown Association,"Classical, Opera, Folk",,,,,,,,58,6
4376284,Ana Paula,España,She/Her,Artistas solistas,Queen House Music,"Dance, Electronic, House",Developing,Decline,,,,,,37873,57
4378409,Bous,España,She/Her,,"Ruidera Records, Bous Record","Pop, Electronic, Alternative",Developing,Steady,,,,,,3890,27
1583583,URTICARIA,España,She/Her,Grupo,Unknown Association,Pop,Developing,Steady,,,,,,7126,86
4414507,Elisa De Paolis,España,She/Her,Artistas solistas,Unknown Association,"Latin Hip-Hop/Rap, Latin Pop, Alternative, Latin",Developing,Steady,,,,,,,
4423030,Skooner,España,She/Her,Artistas solistas,Unknown Association,"Dance, Electronic, House",Developing,Growth,,,,,,9,3
3720341,IMI,España,She/Her,Artistas solistas,"IMI, Imi","Latin Hip-Hop/Rap, New Age, Latin Pop, Latin",Developing,Steady,,,,,,131,14
3722816,Olga Benito,España,She/Her,Artistas solistas,Distrokid,"Pop, New Age, Alternative",Developing,Steady,,,,,,16929,143
1587175,Gala Von Rich,España,She/Her,Artistas solistas,Rebel Sound Music,"Pop, Dance, Electronic",Developing,Steady,,,,,,3441,28
3737964,Elin Wolf,España,She/Her,Artistas solistas,Unknown Association,"Rock, Pop, Alternative",Developing,Steady,,,,,,,
1605820,Carlota,España,She/Her,Artistas solistas,Unknown Association,"Pop, Singer/Songwriter",Developing,Steady,,,,,,1295,4
1345602,Patricio,España,She/Her,Artistas solistas,Las ilusiones perdidas,"Pop, Rock, Alternative",Developing,Steady,,,,,,3553,25
3453684,Beleza,España,She/Her,Artistas solistas,Beleza,"Children's Music, Jazz",Developing,Steady,,,,,,2272,38
1350070,Tina Escribano,España,She/Her,Artistas solistas,Unknown Association,"R&B/Soul, Pop",Developing,Growth,,,,,,313,11
3464336,Wren,España,She/Her,Artistas solistas,Unknown Association,"Country, Rock, Singer/Songwriter",Developing,Growth,,,,,,6001,11
4129286,Tia Einarsen,España,She/Her,Artistas solistas,Tia Einarsen,"Pop, Rock, Alternative",Developing,Steady,,,,,,26770,11
4040243,Alba Robles,España,She/Her,Artistas solistas,Unknown Association,Pop,Developing,Growth,,,,,,300,4
4059675,La Mona Alice,España,She/Her,Artistas solistas,AIR Music Pro,"Pop, Alternative, Singer/Songwriter",Developing,Decline,,,,,,,
3413687,María Illanes,España,She/Her,Artistas solistas,Unknown Association,Singer/Songwriter,Developing,Steady,,,,,,315,5
4471000,JAVIER BARRADO,España,She/Her,Artistas solistas,Javier Barrado,"Rock, Blues, Hard Rock",Developing,Growth,,,,,,24121,6
4471406,Shana Asterin,España,She/Her,Artistas solistas,Unknown Association,Electronic,Developing,Steady,,,,,,,
3755310,clair stair,España,She/Her,Artistas solistas,Unknown Association,"Hip-Hop/Rap, Pop",Developing,Steady,,,,,,52,4
1624119,Sophia Quarenghi,España,She/Her,Artistas solistas,Unknown Association,Flamenco,Developing,Steady,,,,,,424,17
4484112,Kenza K,España,She/Her,Artistas solistas,Kenza K Music,"Dance, R&B/Soul, Hip-Hop/Rap",Developing,Growth,,,,,,82,3
3763263,Devona,España,She/Her,Artistas solistas,Unknown Association,"Children's Music, R&B/Soul, Pop",Developing,Steady,,,,,,,
933007,Gole Yaika,España,She/Her,Artistas solistas,Unknown Association,"Indie Pop, Pop, Alternative",Developing,Growth,,,,,,16200,41
936597,Gabriela Franco,España,She/Her,Artistas solistas,Gabriela Franco,"Children's Music, Pop, Rock",Developing,Growth,,,,,,59136,53
809146,Redención,España,She/Her,Artistas solistas,"REDENCION, Titanio TV","Rock, Metal",Developing,Steady,,,,,,227,13
773765,Ona Mafalda,España,She/Her,Artistas solistas,Unknown Association,Others,,,,,,,,,
444866,Najwa,España,She/Her,Artistas solistas,Unknown Association,Others,,,,,,,,,
1691191,Yakadlin,España,She/Her,Artistas solistas,Yakadlin,"Rock, Alternative, Alternative Rock",Developing,Steady,,,,,,2210,11
4593277,María Jesús Bernal,España,She/Her,Artistas solistas,Unknown Association,Flamenco,Developing,Steady,,,,,,667,24
3923407,La Chanty,España,She/Her,Artistas solistas,Unknown Association,"Latin Pop, Latin",Developing,Steady,,,,,,12,5
1360924,Ana Martí,España,She/Her,Artistas solistas,Ana Martí,"Singer/Songwriter, Pop, Rock",Developing,Decline,,,,,,306,13
289127,Montserrat Caballé,España,She/Her,Artistas solistas,Unknown Association,Others,,,,,,,,,
4214722,SAN MARINO,España,She/Her,Artistas solistas,Unknown Association,"Pop, Alternative, Indie Pop",Developing,Decline,,,,,,5985,67
754025,Michele Greene,España,She/Her,Artistas solistas,Unknown Association,"Folk, Singer/Songwriter",,,,,,,,1042,24
3973549,Sara Row,España,She/Her,Artistas solistas,"Sara Row, SARA ROW","Reggae, Latin",Developing,Growth,,,,,,24722,9
3626679,Lorena. Flac,España,She/Her,Artistas solistas,Unknown Association,"Dance, Hip-Hop/Rap, Alternative",Developing,Decline,,,,,,80,16
4882994,Parraqueflow,España,She/Her,Artistas solistas,Distrokid,"Rock, Pop, Electronic",Developing,Steady,,,,,,489,3
7028677,LINDA KAREN,España,She/Her,Artistas solistas,null,Others,Developing,Steady,,,,,,16,2
7030022,Angela Hoodoo,España,She/Her,Grupo,Folc Records,"Country, Singer/Songwriter",Developing,Steady,,,,,,5938,50
4900112,Kela,España,She/Her,Grupo,Unknown Association,"Hip-Hop/Rap, Electronic",Developing,Growth,,,,,,89,5
5061279,Sifora,España,She/Her,Artistas solistas,Unknown Association,"Pop, Rock, Alternative",Developing,Steady,,,,,,721,5
7263226,Parallel 318,España,She/Her,Artistas solistas,Unknown Association,Others,Developing,Steady,,,,,0,,
7123473,Evassion Band,España,She/Her,Artistas solistas,Unknown Association,Rock,Developing,Steady,,,,,,1382,5
3695985,Queen Mar,España,She/Her,Artistas solistas,Queen Mar Millions,"Latin Dance, Latin Hip-Hop/Rap, R&B/Soul, Latin",Developing,Growth,,,,,,125,1
3699505,Irenne,España,She/Her,Artistas solistas,Matmusic Management,"Pop, Alternative, Indie Pop",Developing,Growth,,,,,,2164,11
1569037,Angeles Dorrio,España,She/Her,Artistas solistas,Unknown Association,"Jazz, Dance, Electronic",Developing,Growth,,,,,,12423,27
1573042,Coni Ruiz,España,She/Her,Artistas solistas,Unknown Association,Others,Developing,Steady,,,,,0,15,3
4818000,Dahlia Rozay,España,She/Her,Artistas solistas,Unknown Association,Reggae,Developing,Steady,,,,,,,
1099699,Lau,España,She/Her,Artistas solistas,Unknown Association,Pop,Developing,Steady,,,,,0,914,10
675285,Victoria de los Ángeles,España,She/Her,Artistas solistas,Unknown Association,Others,,,,,,,,,
681751,Victoria de los Ángeles,España,She/Her,Artistas solistas,Unknown Association,Others,,,,,,,,,
681754,Victoria de los Ángeles,España,She/Her,Artistas solistas,Unknown Association,Others,,,,,,,,,
3494268,Isa-C,España,She/Her,Artistas solistas,Unknown Association,"Hip-Hop/Rap, Pop, New Age",Developing,Steady,,,,,0,907,5
3495377,Lewe,España,She/Her,Artistas solistas,Unknown Association,"Hip-Hop/Rap, Dance, Alternative",Developing,Steady,,,,,0,1796,4
4148788,Julia Samadhi,España,She/Her,Artistas solistas,Julia Samadhi,"R&B/Soul, Pop, Rock",Developing,Steady,,,,,,7697,7
4152810,Coke Couto,España,She/Her,Artistas solistas,Coke Couto,"Pop, Alternative, Singer/Songwriter",Developing,Decline,,,,,,379,31
1386483,Rachel B,España,She/Her,Artistas solistas,"Rachel Records, Justo Records","Electronic, House, Pop",Developing,Explosive Growth,,,,,,28234,104
4188414,Irgu,España,She/Her,Artistas solistas,Irgu,"R&B/Soul, Hip-Hop/Rap, Pop",Developing,Growth,,,,,,49,8
4080379,Ali Von G,España,She/Her,Artistas solistas,OG Baby Music,"Reggae, Hip-Hop/Rap, Pop",Developing,Steady,,,,,,19,3
1165788,Margaret Sheridan,España,She/Her,Artistas solistas,Unknown Association,"Classical, Pop, Singer/Songwriter",Developing,Growth,,,,,,217,11
4168371,Maribel Mayans,España,She/Her,Artistas solistas,Maribel Mayans,"Latin Pop, Alternative, Singer/Songwriter, Latin",Developing,Steady,,,,,,986,20
840677,Octavio Hernández,España,She/Her,Artistas solistas,Pulido Music,"Jazz, Blues, Rock",Developing,Steady,,,,,,4959,18
449745,Montserrat Caballé,España,She/Her,Artistas solistas,Unknown Association,Others,,,,,,,,,
883529,Gudrun Olafsdottir,España,She/Her,Artistas solistas,Unknown Association,Classical,Developing,Steady,,,,,,1294,14
281054,Ivet Vidal,España,She/Her,Artistas solistas,Unknown Association,"R&B/Soul, Dance",Developing,Steady,,,,,,369,13
1123227,Miss Sugaware,España,She/Her,Artistas solistas,Unknown Association,"Dance, Electronic, House",Developing,Steady,,,,,,6688,48
287154,Susan Levine,España,She/Her,Artistas solistas,Unknown Association,"Country, Singer/Songwriter",Developing,Steady,,,,,,10,2
1035074,Bisonte,España,She/Her,Grupo,Distrokid,"Latin Pop, Latin Rock, Latin",Developing,Steady,,,,,,38816,33
553606,Eyra Gail,España,She/Her,Artistas solistas,Unknown Association,"Dance, Electronic",Developing,Steady,,,,,,39488,67
665572,Yexza Lara,España,She/Her,Artistas solistas,Microscopi,"Jazz, Pop, Singer/Songwriter",Developing,Growth,,,,,,1118,19
1360936,Kiwis,España,She/Her,Artistas solistas,Unknown Association,"Alternative, Pop, Singer/Songwriter",Developing,Steady,,,,,,6385,68
3484011,Monteleon,España,She/Her,Artistas solistas,"Monteleon, Monteleón",Singer/Songwriter,Developing,Decline,,,,,,430,2
3487942,Aruna May,España,She/Her,Artistas solistas,Unknown Association,"Pop, Electronic, Vocal",Developing,Growth,,,,,,8240,15
4292383,Niet!,España,She/Her,Artistas solistas,Hypersunday Records,"Electronic, Dance, Classical",Developing,Steady,,,,,,4880,12
4304667,Melandru,España,She/Her,Artistas solistas,Melandru,Rock,Developing,Growth,,,,,,1441,13
4312469,GENNI,España,She/Her,Artistas solistas,Lion Roar Studio,"Hip-Hop/Rap, Pop, Rock",Developing,Steady,,,,,,31,5
1474732,Amnesia!,España,She/Her,Artistas solistas,Unknown Association,"Alternative, Indie Pop, Indie Rock",Developing,Growth,,,,,,310,2
4312563,Aminah Rahman,España,She/Her,Artistas solistas,Unknown Association,Pop,Developing,Steady,,,,,,71,1
4559943,Sara Vera,España,She/Her,Artistas solistas,Perfect Circle,"R&B/Soul, Rock, Alternative",Developing,Steady,,,,,,19500,59
3829329,Sam876,España,She/Her,Artistas solistas,Unknown Association,Others,Developing,Steady,,,,,,,
4388534,Gizelle,España,She/Her,Artistas solistas,Gizele,"Latin Pop, Alternative, R&B/Soul, Latin",Developing,Decline,,,,,,12084,46
4388777,xurro,España,She/Her,Artistas solistas,Unknown Association,"Pop, Rock, Singer/Songwriter",Developing,Decline,,,,,0,14,3
4661568,Antonie Bolland,España,She/Her,Artistas solistas,Unknown Association,"Dance, Pop, Electronic",Developing,Decline,,,,,,4,1
3532627,Leah Gordon,España,She/Her,Artistas solistas,Unknown Association,"Classical, Opera",,,,,,,,24,2
3533219,Looping Greis,España,She/Her,Artistas solistas,"Entrebotones, S.L.","Pop, Singer/Songwriter",Developing,Growth,,,,,,651,11
3967058,$ara,España,She/Her,Artistas solistas,Unknown Association,"Dance, Pop, Alternative",Developing,Decline,,,,,,,
6485520,Alliee F,España,She/Her,Artistas solistas,Unknown Association,"Dance, Electronic, Techno",Developing,Steady,,,,,,0,1
6521078,Mia Lu,España,She/Her,Artistas solistas,Unknown Association,Others,Developing,Decline,,,,,,51,7
7723616,YAS XXI,España,She/Her,Artistas solistas,Hypnos Music Project,Others,Developing,Growth,,,,,,14,2
5456526,Alba Alsina,España,She/Her,Artistas solistas,Unknown Association,"Jazz, Flamenco",Developing,Steady,,,,,,240,3
7733936,Paw Prînt,España,She/Her,Artistas solistas,Unknown Association,Others,Developing,Growth,,,,,,143,4
7747042,XLAROSES,España,She/Her,Artistas solistas,Unknown Association,Alternative,,,,,,,,,
5501228,Joy Lang,España,She/Her,Grupo,Wakamole Sound,"Pop, Electronic, Alternative",Developing,Steady,,,,,,985,8
6141138,Rosa Cruz,España,She/Her,Artistas solistas,Unknown Association,Holiday,Developing,Decline,,,,,,275,7
6148582,Julxs,España,She/Her,Artistas solistas,Unknown Association,Others,Developing,Steady,,,,,,647,4
6150599,Casia,España,She/Her,Artistas solistas,Hilltop Melodies International,Reggae,Developing,Steady,,,,,,933,5
7294591,Naela Abreu,España,She/Her,Artistas solistas,Naela Abreu,"R&B/Soul, Latin Hip-Hop/Rap, Singer/Songwriter, Latin",Developing,Steady,,,,,,160,5
7340923,Anila Padrós,España,She/Her,Artistas solistas,Unknown Association,Pop,Developing,Steady,,,,,,2047,19
5137597,Burning The Ice,España,She/Her,Artistas solistas,Unknown Association,Hip-Hop/Rap,Developing,Steady,,,,,,67,14
7345488,Candela Álvarez,España,She/Her,Artistas solistas,CANDELA RÉCORDS,"Pop, Rock, Singer/Songwriter",Developing,Decline,,,,,,585,24
6201325,Varla,España,She/Her,Artistas solistas,La Cupula Music,"Dance, Pop, Singer/Songwriter",Developing,Steady,,,,,,,
5508110,Yui Daphne,España,She/Her,Artistas solistas,Unknown Association,J-Pop,Developing,Steady,,,,,,30,3
5514208,Laura Jordán,España,She/Her,Artistas solistas,Unknown Association,Rock,Developing,Growth,,,,,,3395,31
7663988,Karma Olivié,España,She/Her,Artistas solistas,"La Tribu Del Salmon, Karma Olivié","Electronic, Dance, Singer/Songwriter",Developing,Steady,,,,,,109732,33
8231921,Damas de españa,España,She/Her,Artistas solistas,Damitas,"Pop, Rock, Alternative",Developing,Steady,,,,,,260,19
7043365,BERNA,España,She/Her,Artistas solistas,EL10,Hip-Hop/Rap,Developing,Decline,,,,,,4981,161
6961364,Viipe,España,She/Her,Artistas solistas,Unknown Association,Alternative Rock,Developing,Steady,,,,,0,72,3
9370578,Leen Loud,España,She/Her,,Unknown Association,R&B/Soul,Developing,Growth,,,,,,61483,10
8865276,Rotx,España,She/Her,,Unknown Association,Rock,Developing,Steady,,,,,,2,1
10078230,Carmilla Sioux,España,She/Her,,Carmilla Sioux,Others,Developing,Steady,,,,,,308,11
4904496,Érika y los López,España,She/Her,Artistas solistas,Unknown Association,Latin,Developing,Decline,,,,,,108,13
5948477,RadiøsFera,España,She/Her,Artistas solistas,RadiøsFera,Others,Developing,Steady,,,,,,8,1
7062260,LaIzki,España,She/Her,Artistas solistas,LaIzki Estudios,"Pop, Hip-Hop/Rap, Alternative",Developing,Steady,,,,,,28,2
7090713,Kyla Janae,España,She/Her,,Unknown Association,Others,Developing,Steady,,,,,,52,1
5975102,Irene and Her Latin Jazz Band,España,She/Her,Grupo,Unknown Association,Jazz,Developing,Steady,,,,,,144,11
7106093,Alroig,España,She/Her,Artistas solistas,Unknown Association,Others,Developing,Steady,,,,,,,
4729823,Liz Bohlmann,España,She/Her,Artistas solistas,Unknown Association,"Blues, Rock, Singer/Songwriter",,,,,,,,1680,6
10256286,LIVI,España,She/Her,,omgsounds,Others,Developing,Steady,,,,,,27,9
9213866,Roca,España,She/Her,,Unknown Association,Others,,,,,,,,,
8927944,Abi Gale,España,She/Her,Artistas solistas,MusicHunters Records,Others,Developing,Growth,,,,,,739,4
8933576,LIVI,España,She/Her,,Unknown Association,Others,Developing,Steady,,,,,,,
5818089,Fany Rivera,España,She/Her,Artistas solistas,Unknown Association,"Rock, Alternative",Developing,Steady,,,,,,11,3
10443293,Aretha Franklin,España,She/Her,,Unknown Association,Others,,,,,,,,,
10449357,MILENKA ROMANETT,España,She/Her,,La Cupula Music,Others,Developing,Steady,,,,,,10,2
7998631,Urena,España,She/Her,Artistas solistas,Unknown Association,Others,Developing,Decline,,,,,,,
9834632,Sofía Hill,España,She/Her,,Unknown Association,Others,,,,,,,,,
8736054,Helen,España,She/Her,Artistas solistas,Unknown Association,Others,Developing,Steady,,,,,,846,6
9951127,Ninali,España,She/Her,,Nina Sounds,Others,Developing,Steady,,,,,,960,6
8764155,Bri Robell,España,She/Her,,Unknown Association,New Age,Developing,Steady,,,,,,5,1
8779756,Expropiazion,España,She/Her,Artistas solistas,"BeatClap, Expropiazion",Alternative Rock,Developing,Growth,,,,,,2982,8
9657928,Insomnia,España,She/Her,,Unknown Association,Others,,,,,,,,,
8435069,KAORU FLESH,España,She/Her,,KAORU WAVES,Hard Rock,Developing,Steady,,,,,,2287,17
7422091,Duo Ultreia,España,She/Her,Artistas solistas,Unknown Association,"Classical, Instrumental",,,,,,,,674,4
5246331,Aída,España,She/Her,Artistas solistas,Snap! Clap! Club,"Christian, Alternative, Singer/Songwriter",Developing,Steady,,,,,,1727,14
10201908,Juliette Flag,España,She/Her,,Unknown Association,Others,Developing,Steady,,,,,0,,
10215431,Headphone Girl,España,She/Her,,Distrokid,Others,Developing,Steady,,,,,,1,1
6141138,Rosa Cruz,España,She/Her,Artistas solistas,Unknown Association,Holiday,Developing,Decline,,,,,,275,7
6148582,Julxs,España,She/Her,Artistas solistas,Unknown Association,Others,Developing,Steady,,,,,,647,4
6150599,Casia,España,She/Her,Artistas solistas,Hilltop Melodies International,Reggae,Developing,Steady,,,,,,933,5
7294591,Naela Abreu,España,She/Her,Artistas solistas,Naela Abreu,"R&B/Soul, Latin Hip-Hop/Rap, Singer/Songwriter, Latin",Developing,Steady,,,,,,160,5
7340923,Anila Padrós,España,She/Her,Artistas solistas,Unknown Association,Pop,Developing,Steady,,,,,,2047,19
5137597,Burning The Ice,España,She/Her,Artistas solistas,Unknown Association,Hip-Hop/Rap,Developing,Steady,,,,,,67,14
7345488,Candela Álvarez,España,She/Her,Artistas solistas,CANDELA RÉCORDS,"Pop, Rock, Singer/Songwriter",Developing,Decline,,,,,,585,24
6201325,Varla,España,She/Her,Artistas solistas,La Cupula Music,"Dance, Pop, Singer/Songwriter",Developing,Steady,,,,,,,
8170011,Ariel Riotinto,España,She/Her,Artistas solistas,Unknown Association,Pop,Developing,Steady,,,,,,40,2
10472317,Tara,España,She/Her,,Satyatara,Others,Developing,Steady,,,,,,877,21
9414195,MCDJ,España,She/Her,,Mellodramatic,Others,Developing,Steady,,,,,,2770,8
4987617,Efe,España,She/Her,Artistas solistas,Unknown Association,"Rock, Alternative",Developing,Steady,,,,,,11513,4
7173239,Rocio Roxell,España,She/Her,Artistas solistas,Unknown Association,"Electronic, House",,,,,,,,,
6388452,Wawito,España,She/Her,Artistas solistas,Distrokid,"Latin Hip-Hop/Rap, Latin",Developing,Steady,,,,,,3,2
5310054,Miss Frank,España,She/Her,Artistas solistas,Unknown Association,"Dance, Electronic, House",Developing,Growth,,,,,,211,2
7579466,Carolina Padro,España,She/Her,Artistas solistas,CP,"Pop, Electronic",Developing,Steady,,,,,,915,8
5337035,GYndeli,España,She/Her,Artistas solistas,Unknown Association,"R&B/Soul, Hip-Hop/Rap, Pop",Developing,Steady,,,,,,30,1
7599914,Marta Ginard,España,She/Her,Artistas solistas,Unknown Association,"R&B/Soul, Pop, Electronic",Developing,Steady,,,,,,158,5
7603337,Royo,España,She/Her,Artistas solistas,201LAVISION,Hip-Hop/Rap,Developing,Steady,,,,,,69172,6
7627004,Laura Henríquez,España,She/Her,Artistas solistas,Laura Henríquez,"Rock, Jazz, Pop",Developing,Steady,,,,,,261,8
5383226,LAI,España,She/Her,Artistas solistas,Unknown Association,"R&B/Soul, Pop, Alternative",Developing,Decline,,,,,,1326,23
8293630,KLER,España,She/Her,Artistas solistas,Vivesporella,"Pop, Dance, Electronic",Developing,Steady,,,,,,31,4
6485520,Alliee F,España,She/Her,Artistas solistas,Unknown Association,"Dance, Electronic, Techno",Developing,Steady,,,,,,0,1
6521078,Mia Lu,España,She/Her,Artistas solistas,Unknown Association,Others,Developing,Decline,,,,,,51,7
